inventory_id,store_id,sku_id,inventory_date,expected_stock,actual_stock,stock_status,stock_difference,stock_loss_percent,inventory_health,inventory_leakage
INV011392,S023,SKU0392,2026-06-01,48,45,In Stock,3,6.25,Shortage,3
INV011393,S023,SKU0393,2026-06-01,85,72,In Stock,13,15.294117647058824,Shortage,13
INV011394,S023,SKU0394,2026-06-01,32,9,In Stock,23,71.875,Shortage,23
INV011395,S023,SKU0395,2026-06-01,81,79,In Stock,2,2.4691358024691357,Shortage,2
INV011396,S023,SKU0396,2026-06-01,98,61,In Stock,37,37.755102040816325,Shortage,37
INV011397,S023,SKU0397,2026-06-01,91,88,In Stock,3,3.296703296703297,Shortage,3
INV011398,S023,SKU0398,2026-06-01,21,15,In Stock,6,28.57142857142857,Shortage,6
INV011399,S023,SKU0399,2026-06-01,77,62,In Stock,15,19.480519480519483,Shortage,15
INV011400,S023,SKU0400,2026-06-01,68,37,In Stock,31,45.588235294117645,Shortage,31
INV011401,S023,SKU0401,2026-06-01,60,34,In Stock,26,43.333333333333336,Shortage,26
INV011402,S023,SKU0402,2026-06-01,66,42,In Stock,24,36.36363636363637,Shortage,24
INV011403,S023,SKU0403,2026-06-01,71,51,In Stock,20,28.169014084507044,Shortage,20
INV011404,S023,SKU0404,2026-06-01,66,28,In Stock,38,57.57575757575758,Shortage,38
INV011405,S023,SKU0405,2026-06-01,78,60,In Stock,18,23.076923076923077,Shortage,18
INV011406,S023,SKU0406,2026-06-01,31,5,Low Stock,26,83.87096774193549,Shortage,26
INV011407,S023,SKU0407,2026-06-01,78,68,In Stock,10,12.82051282051282,Shortage,10
INV011408,S023,SKU0408,2026-06-01,45,28,In Stock,17,37.77777777777778,Shortage,17
INV011409,S023,SKU0409,2026-06-01,82,82,In Stock,0,0.0,Healthy,0
INV011410,S023,SKU0410,2026-06-01,54,54,In Stock,0,0.0,Healthy,0
INV011411,S023,SKU0411,2026-06-01,98,68,In Stock,30,30.612244897959183,Shortage,30
INV011412,S023,SKU0412,2026-06-01,75,62,In Stock,13,17.333333333333336,Shortage,13
INV011413,S023,SKU0413,2026-06-01,35,21,In Stock,14,40.0,Shortage,14
INV011414,S023,SKU0414,2026-06-01,32,25,In Stock,7,21.875,Shortage,7
INV011415,S023,SKU0415,2026-06-01,87,65,In Stock,22,25.287356321839084,Shortage,22
INV011416,S023,SKU0416,2026-06-01,33,9,In Stock,24,72.72727272727273,Shortage,24
INV011417,S023,SKU0417,2026-06-01,57,22,In Stock,35,61.40350877192983,Shortage,35
INV011418,S023,SKU0418,2026-06-01,47,13,In Stock,34,72.3404255319149,Shortage,34
INV011419,S023,SKU0419,2026-06-01,61,36,In Stock,25,40.98360655737705,Shortage,25
INV011420,S023,SKU0420,2026-06-01,21,0,Out of Stock,21,100.0,Shortage,21
INV011421,S023,SKU0421,2026-06-01,65,32,In Stock,33,50.76923076923077,Shortage,33
INV011422,S023,SKU0422,2026-06-01,27,0,Out of Stock,27,100.0,Shortage,27
INV011423,S023,SKU0423,2026-06-01,41,34,In Stock,7,17.073170731707318,Shortage,7
INV011424,S023,SKU0424,2026-06-01,61,58,In Stock,3,4.918032786885246,Shortage,3
INV011425,S023,SKU0425,2026-06-01,34,30,In Stock,4,11.76470588235294,Shortage,4
INV011426,S023,SKU0426,2026-06-01,30,24,In Stock,6,20.0,Shortage,6
INV011427,S023,SKU0427,2026-06-01,89,55,In Stock,34,38.20224719101123,Shortage,34
INV011428,S023,SKU0428,2026-06-01,60,41,In Stock,19,31.666666666666664,Shortage,19
INV011429,S023,SKU0429,2026-06-01,26,0,Out of Stock,26,100.0,Shortage,26
INV011430,S023,SKU0430,2026-06-01,36,17,In Stock,19,52.77777777777778,Shortage,19
INV011431,S023,SKU0431,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV011432,S023,SKU0432,2026-06-01,91,52,In Stock,39,42.857142857142854,Shortage,39
INV011433,S023,SKU0433,2026-06-01,62,57,In Stock,5,8.064516129032258,Shortage,5
INV011434,S023,SKU0434,2026-06-01,34,0,Out of Stock,34,100.0,Shortage,34
INV011435,S023,SKU0435,2026-06-01,68,63,In Stock,5,7.352941176470589,Shortage,5
INV011436,S023,SKU0436,2026-06-01,62,58,In Stock,4,6.451612903225806,Shortage,4
INV011437,S023,SKU0437,2026-06-01,97,60,In Stock,37,38.144329896907216,Shortage,37
INV011438,S023,SKU0438,2026-06-01,22,3,Low Stock,19,86.36363636363636,Shortage,19
INV011439,S023,SKU0439,2026-06-01,38,22,In Stock,16,42.10526315789473,Shortage,16
INV011440,S023,SKU0440,2026-06-01,55,24,In Stock,31,56.36363636363636,Shortage,31
INV011441,S023,SKU0441,2026-06-01,92,91,In Stock,1,1.0869565217391304,Shortage,1
INV011442,S023,SKU0442,2026-06-01,84,84,In Stock,0,0.0,Healthy,0
INV011443,S023,SKU0443,2026-06-01,64,43,In Stock,21,32.8125,Shortage,21
INV011444,S023,SKU0444,2026-06-01,52,18,In Stock,34,65.38461538461539,Shortage,34
INV011445,S023,SKU0445,2026-06-01,35,10,In Stock,25,71.42857142857143,Shortage,25
INV011446,S023,SKU0446,2026-06-01,75,69,In Stock,6,8.0,Shortage,6
INV011447,S023,SKU0447,2026-06-01,45,25,In Stock,20,44.44444444444444,Shortage,20
INV011448,S023,SKU0448,2026-06-01,47,8,Low Stock,39,82.97872340425532,Shortage,39
INV011449,S023,SKU0449,2026-06-01,89,66,In Stock,23,25.842696629213485,Shortage,23
INV011450,S023,SKU0450,2026-06-01,90,53,In Stock,37,41.11111111111111,Shortage,37
INV011451,S023,SKU0451,2026-06-01,45,30,In Stock,15,33.33333333333333,Shortage,15
INV011452,S023,SKU0452,2026-06-01,85,73,In Stock,12,14.117647058823529,Shortage,12
INV011453,S023,SKU0453,2026-06-01,85,81,In Stock,4,4.705882352941177,Shortage,4
INV011454,S023,SKU0454,2026-06-01,44,19,In Stock,25,56.81818181818182,Shortage,25
INV011455,S023,SKU0455,2026-06-01,39,15,In Stock,24,61.53846153846154,Shortage,24
INV011456,S023,SKU0456,2026-06-01,36,17,In Stock,19,52.77777777777778,Shortage,19
INV011457,S023,SKU0457,2026-06-01,50,43,In Stock,7,14.000000000000002,Shortage,7
INV011458,S023,SKU0458,2026-06-01,78,61,In Stock,17,21.794871794871796,Shortage,17
INV011459,S023,SKU0459,2026-06-01,70,69,In Stock,1,1.4285714285714286,Shortage,1
INV011460,S023,SKU0460,2026-06-01,29,24,In Stock,5,17.24137931034483,Shortage,5
INV011461,S023,SKU0461,2026-06-01,97,86,In Stock,11,11.34020618556701,Shortage,11
INV011462,S023,SKU0462,2026-06-01,32,29,In Stock,3,9.375,Shortage,3
INV011463,S023,SKU0463,2026-06-01,93,89,In Stock,4,4.301075268817205,Shortage,4
INV011464,S023,SKU0464,2026-06-01,62,50,In Stock,12,19.35483870967742,Shortage,12
INV011465,S023,SKU0465,2026-06-01,41,27,In Stock,14,34.146341463414636,Shortage,14
INV011466,S023,SKU0466,2026-06-01,20,8,In Stock,12,60.0,Shortage,12
INV011467,S023,SKU0467,2026-06-01,81,48,In Stock,33,40.74074074074074,Shortage,33
INV011468,S023,SKU0468,2026-06-01,40,12,In Stock,28,70.0,Shortage,28
INV011469,S023,SKU0469,2026-06-01,74,57,In Stock,17,22.972972972972975,Shortage,17
INV011470,S023,SKU0470,2026-06-01,56,55,In Stock,1,1.7857142857142856,Shortage,1
INV011471,S023,SKU0471,2026-06-01,50,21,In Stock,29,57.99999999999999,Shortage,29
INV011472,S023,SKU0472,2026-06-01,34,25,In Stock,9,26.47058823529412,Shortage,9
INV011473,S023,SKU0473,2026-06-01,66,29,In Stock,37,56.060606060606055,Shortage,37
INV011474,S023,SKU0474,2026-06-01,63,24,In Stock,39,61.904761904761905,Shortage,39
INV011475,S023,SKU0475,2026-06-01,54,32,In Stock,22,40.74074074074074,Shortage,22
INV011476,S023,SKU0476,2026-06-01,91,78,In Stock,13,14.285714285714285,Shortage,13
INV011477,S023,SKU0477,2026-06-01,76,47,In Stock,29,38.15789473684211,Shortage,29
INV011478,S023,SKU0478,2026-06-01,86,66,In Stock,20,23.25581395348837,Shortage,20
INV011479,S023,SKU0479,2026-06-01,29,20,In Stock,9,31.03448275862069,Shortage,9
INV011480,S023,SKU0480,2026-06-01,78,52,In Stock,26,33.33333333333333,Shortage,26
INV011481,S023,SKU0481,2026-06-01,82,69,In Stock,13,15.853658536585366,Shortage,13
INV011482,S023,SKU0482,2026-06-01,61,30,In Stock,31,50.81967213114754,Shortage,31
INV011483,S023,SKU0483,2026-06-01,55,26,In Stock,29,52.72727272727272,Shortage,29
INV011484,S023,SKU0484,2026-06-01,84,77,In Stock,7,8.333333333333332,Shortage,7
INV011485,S023,SKU0485,2026-06-01,94,55,In Stock,39,41.48936170212766,Shortage,39
INV011486,S023,SKU0486,2026-06-01,54,22,In Stock,32,59.25925925925925,Shortage,32
INV011487,S023,SKU0487,2026-06-01,84,75,In Stock,9,10.714285714285714,Shortage,9
INV011488,S023,SKU0488,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV011489,S023,SKU0489,2026-06-01,31,0,Out of Stock,31,100.0,Shortage,31
INV011490,S023,SKU0490,2026-06-01,50,33,In Stock,17,34.0,Shortage,17
INV011491,S023,SKU0491,2026-06-01,54,22,In Stock,32,59.25925925925925,Shortage,32
INV011492,S023,SKU0492,2026-06-01,50,16,In Stock,34,68.0,Shortage,34
INV011493,S023,SKU0493,2026-06-01,26,13,In Stock,13,50.0,Shortage,13
INV011494,S023,SKU0494,2026-06-01,24,0,Out of Stock,24,100.0,Shortage,24
INV011495,S023,SKU0495,2026-06-01,57,35,In Stock,22,38.59649122807017,Shortage,22
INV011496,S023,SKU0496,2026-06-01,48,37,In Stock,11,22.916666666666664,Shortage,11
INV011497,S023,SKU0497,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV011498,S023,SKU0498,2026-06-01,78,64,In Stock,14,17.94871794871795,Shortage,14
INV011499,S023,SKU0499,2026-06-01,55,43,In Stock,12,21.818181818181817,Shortage,12
INV011500,S023,SKU0500,2026-06-01,75,46,In Stock,29,38.666666666666664,Shortage,29
INV011501,S024,SKU0001,2026-06-01,51,50,In Stock,1,1.9607843137254901,Shortage,1
INV011502,S024,SKU0002,2026-06-01,20,8,In Stock,12,60.0,Shortage,12
INV011503,S024,SKU0003,2026-06-01,85,69,In Stock,16,18.823529411764707,Shortage,16
INV011504,S024,SKU0004,2026-06-01,54,26,In Stock,28,51.85185185185185,Shortage,28
INV011505,S024,SKU0005,2026-06-01,59,41,In Stock,18,30.508474576271187,Shortage,18
INV011506,S024,SKU0006,2026-06-01,76,61,In Stock,15,19.736842105263158,Shortage,15
INV011507,S024,SKU0007,2026-06-01,40,17,In Stock,23,57.49999999999999,Shortage,23
INV011508,S024,SKU0008,2026-06-01,40,4,Low Stock,36,90.0,Shortage,36
INV011509,S024,SKU0009,2026-06-01,28,20,In Stock,8,28.57142857142857,Shortage,8
INV011510,S024,SKU0010,2026-06-01,66,44,In Stock,22,33.33333333333333,Shortage,22
INV011511,S024,SKU0011,2026-06-01,52,35,In Stock,17,32.69230769230769,Shortage,17
INV011512,S024,SKU0012,2026-06-01,51,47,In Stock,4,7.8431372549019605,Shortage,4
INV011513,S024,SKU0013,2026-06-01,29,7,In Stock,22,75.86206896551724,Shortage,22
INV011514,S024,SKU0014,2026-06-01,30,1,Low Stock,29,96.66666666666667,Shortage,29
INV011515,S024,SKU0015,2026-06-01,99,87,In Stock,12,12.121212121212121,Shortage,12
INV011516,S024,SKU0016,2026-06-01,38,31,In Stock,7,18.421052631578945,Shortage,7
INV011517,S024,SKU0017,2026-06-01,74,60,In Stock,14,18.91891891891892,Shortage,14
INV011518,S024,SKU0018,2026-06-01,37,4,Low Stock,33,89.1891891891892,Shortage,33
INV011519,S024,SKU0019,2026-06-01,55,25,In Stock,30,54.54545454545454,Shortage,30
INV011520,S024,SKU0020,2026-06-01,31,0,Out of Stock,31,100.0,Shortage,31
INV011521,S024,SKU0021,2026-06-01,53,30,In Stock,23,43.39622641509434,Shortage,23
INV011522,S024,SKU0022,2026-06-01,74,59,In Stock,15,20.27027027027027,Shortage,15
INV011523,S024,SKU0023,2026-06-01,88,75,In Stock,13,14.772727272727273,Shortage,13
INV011524,S024,SKU0024,2026-06-01,27,0,Out of Stock,27,100.0,Shortage,27
INV011525,S024,SKU0025,2026-06-01,94,82,In Stock,12,12.76595744680851,Shortage,12
INV011526,S024,SKU0026,2026-06-01,99,95,In Stock,4,4.040404040404041,Shortage,4
INV011527,S024,SKU0027,2026-06-01,37,32,In Stock,5,13.513513513513514,Shortage,5
INV011528,S024,SKU0028,2026-06-01,90,66,In Stock,24,26.666666666666668,Shortage,24
INV011529,S024,SKU0029,2026-06-01,61,56,In Stock,5,8.19672131147541,Shortage,5
INV011530,S024,SKU0030,2026-06-01,51,36,In Stock,15,29.411764705882355,Shortage,15
INV011531,S024,SKU0031,2026-06-01,67,44,In Stock,23,34.32835820895522,Shortage,23
INV011532,S024,SKU0032,2026-06-01,81,71,In Stock,10,12.345679012345679,Shortage,10
INV011533,S024,SKU0033,2026-06-01,52,47,In Stock,5,9.615384615384617,Shortage,5
INV011534,S024,SKU0034,2026-06-01,39,14,In Stock,25,64.1025641025641,Shortage,25
INV011535,S024,SKU0035,2026-06-01,78,46,In Stock,32,41.02564102564102,Shortage,32
INV011536,S024,SKU0036,2026-06-01,33,32,In Stock,1,3.0303030303030303,Shortage,1
INV011537,S024,SKU0037,2026-06-01,70,68,In Stock,2,2.857142857142857,Shortage,2
INV011538,S024,SKU0038,2026-06-01,92,62,In Stock,30,32.608695652173914,Shortage,30
INV011539,S024,SKU0039,2026-06-01,22,21,In Stock,1,4.545454545454546,Shortage,1
INV011540,S024,SKU0040,2026-06-01,35,13,In Stock,22,62.857142857142854,Shortage,22
INV011541,S024,SKU0041,2026-06-01,92,59,In Stock,33,35.869565217391305,Shortage,33
INV011542,S024,SKU0042,2026-06-01,89,69,In Stock,20,22.47191011235955,Shortage,20
INV011543,S024,SKU0043,2026-06-01,99,76,In Stock,23,23.232323232323232,Shortage,23
INV011544,S024,SKU0044,2026-06-01,32,1,Low Stock,31,96.875,Shortage,31
INV011545,S024,SKU0045,2026-06-01,43,14,In Stock,29,67.44186046511628,Shortage,29
INV011546,S024,SKU0046,2026-06-01,28,10,In Stock,18,64.28571428571429,Shortage,18
INV011547,S024,SKU0047,2026-06-01,34,26,In Stock,8,23.52941176470588,Shortage,8
INV011548,S024,SKU0048,2026-06-01,62,32,In Stock,30,48.38709677419355,Shortage,30
INV011549,S024,SKU0049,2026-06-01,38,36,In Stock,2,5.263157894736842,Shortage,2
INV011550,S024,SKU0050,2026-06-01,48,13,In Stock,35,72.91666666666666,Shortage,35
INV011551,S024,SKU0051,2026-06-01,86,60,In Stock,26,30.23255813953488,Shortage,26
INV011552,S024,SKU0052,2026-06-01,52,35,In Stock,17,32.69230769230769,Shortage,17
INV011553,S024,SKU0053,2026-06-01,93,82,In Stock,11,11.827956989247312,Shortage,11
INV011554,S024,SKU0054,2026-06-01,67,29,In Stock,38,56.71641791044776,Shortage,38
INV011555,S024,SKU0055,2026-06-01,86,65,In Stock,21,24.418604651162788,Shortage,21
INV011556,S024,SKU0056,2026-06-01,36,34,In Stock,2,5.555555555555555,Shortage,2
INV011557,S024,SKU0057,2026-06-01,99,68,In Stock,31,31.313131313131315,Shortage,31
INV011558,S024,SKU0058,2026-06-01,49,40,In Stock,9,18.367346938775512,Shortage,9
INV011559,S024,SKU0059,2026-06-01,59,47,In Stock,12,20.33898305084746,Shortage,12
INV011560,S024,SKU0060,2026-06-01,80,80,In Stock,0,0.0,Healthy,0
INV011561,S024,SKU0061,2026-06-01,36,8,In Stock,28,77.77777777777779,Shortage,28
INV011562,S024,SKU0062,2026-06-01,72,49,In Stock,23,31.944444444444443,Shortage,23
INV011563,S024,SKU0063,2026-06-01,26,11,In Stock,15,57.692307692307686,Shortage,15
INV011564,S024,SKU0064,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV011565,S024,SKU0065,2026-06-01,67,63,In Stock,4,5.970149253731343,Shortage,4
INV011566,S024,SKU0066,2026-06-01,82,60,In Stock,22,26.82926829268293,Shortage,22
INV011567,S024,SKU0067,2026-06-01,74,57,In Stock,17,22.972972972972975,Shortage,17
INV011568,S024,SKU0068,2026-06-01,88,61,In Stock,27,30.681818181818183,Shortage,27
INV011569,S024,SKU0069,2026-06-01,51,45,In Stock,6,11.76470588235294,Shortage,6
INV011570,S024,SKU0070,2026-06-01,36,22,In Stock,14,38.88888888888889,Shortage,14
INV011571,S024,SKU0071,2026-06-01,54,22,In Stock,32,59.25925925925925,Shortage,32
INV011572,S024,SKU0072,2026-06-01,46,13,In Stock,33,71.73913043478261,Shortage,33
INV011573,S024,SKU0073,2026-06-01,76,51,In Stock,25,32.89473684210527,Shortage,25
INV011574,S024,SKU0074,2026-06-01,53,39,In Stock,14,26.41509433962264,Shortage,14
INV011575,S024,SKU0075,2026-06-01,89,84,In Stock,5,5.617977528089887,Shortage,5
INV011576,S024,SKU0076,2026-06-01,67,30,In Stock,37,55.223880597014926,Shortage,37
INV011577,S024,SKU0077,2026-06-01,90,63,In Stock,27,30.0,Shortage,27
INV011578,S024,SKU0078,2026-06-01,98,85,In Stock,13,13.26530612244898,Shortage,13
INV011579,S024,SKU0079,2026-06-01,22,0,Out of Stock,22,100.0,Shortage,22
INV011580,S024,SKU0080,2026-06-01,82,61,In Stock,21,25.609756097560975,Shortage,21
INV011581,S024,SKU0081,2026-06-01,89,70,In Stock,19,21.34831460674157,Shortage,19
INV011582,S024,SKU0082,2026-06-01,72,62,In Stock,10,13.88888888888889,Shortage,10
INV011583,S024,SKU0083,2026-06-01,62,42,In Stock,20,32.25806451612903,Shortage,20
INV011584,S024,SKU0084,2026-06-01,89,77,In Stock,12,13.48314606741573,Shortage,12
INV011585,S024,SKU0085,2026-06-01,23,0,Out of Stock,23,100.0,Shortage,23
INV011586,S024,SKU0086,2026-06-01,22,2,Low Stock,20,90.9090909090909,Shortage,20
INV011587,S024,SKU0087,2026-06-01,61,40,In Stock,21,34.42622950819672,Shortage,21
INV011588,S024,SKU0088,2026-06-01,34,27,In Stock,7,20.588235294117645,Shortage,7
INV011589,S024,SKU0089,2026-06-01,75,37,In Stock,38,50.66666666666667,Shortage,38
INV011590,S024,SKU0090,2026-06-01,35,34,In Stock,1,2.857142857142857,Shortage,1
INV011591,S024,SKU0091,2026-06-01,65,39,In Stock,26,40.0,Shortage,26
INV011592,S024,SKU0092,2026-06-01,41,10,In Stock,31,75.60975609756098,Shortage,31
INV011593,S024,SKU0093,2026-06-01,92,63,In Stock,29,31.521739130434785,Shortage,29
INV011594,S024,SKU0094,2026-06-01,99,82,In Stock,17,17.17171717171717,Shortage,17
INV011595,S024,SKU0095,2026-06-01,97,94,In Stock,3,3.0927835051546393,Shortage,3
INV011596,S024,SKU0096,2026-06-01,64,61,In Stock,3,4.6875,Shortage,3
INV011597,S024,SKU0097,2026-06-01,48,11,In Stock,37,77.08333333333334,Shortage,37
INV011598,S024,SKU0098,2026-06-01,41,40,In Stock,1,2.4390243902439024,Shortage,1
INV011599,S024,SKU0099,2026-06-01,97,72,In Stock,25,25.773195876288657,Shortage,25
INV011600,S024,SKU0100,2026-06-01,94,58,In Stock,36,38.297872340425535,Shortage,36
INV011601,S024,SKU0101,2026-06-01,25,15,In Stock,10,40.0,Shortage,10
INV011602,S024,SKU0102,2026-06-01,50,39,In Stock,11,22.0,Shortage,11
INV011603,S024,SKU0103,2026-06-01,87,50,In Stock,37,42.5287356321839,Shortage,37
INV011604,S024,SKU0104,2026-06-01,82,57,In Stock,25,30.48780487804878,Shortage,25
INV011605,S024,SKU0105,2026-06-01,90,59,In Stock,31,34.44444444444444,Shortage,31
INV011606,S024,SKU0106,2026-06-01,33,5,Low Stock,28,84.84848484848484,Shortage,28
INV011607,S024,SKU0107,2026-06-01,38,14,In Stock,24,63.1578947368421,Shortage,24
INV011608,S024,SKU0108,2026-06-01,72,49,In Stock,23,31.944444444444443,Shortage,23
INV011609,S024,SKU0109,2026-06-01,20,0,Out of Stock,20,100.0,Shortage,20
INV011610,S024,SKU0110,2026-06-01,51,18,In Stock,33,64.70588235294117,Shortage,33
INV011611,S024,SKU0111,2026-06-01,25,21,In Stock,4,16.0,Shortage,4
INV011612,S024,SKU0112,2026-06-01,36,9,In Stock,27,75.0,Shortage,27
INV011613,S024,SKU0113,2026-06-01,40,2,Low Stock,38,95.0,Shortage,38
INV011614,S024,SKU0114,2026-06-01,76,47,In Stock,29,38.15789473684211,Shortage,29
INV011615,S024,SKU0115,2026-06-01,87,81,In Stock,6,6.896551724137931,Shortage,6
INV011616,S024,SKU0116,2026-06-01,85,68,In Stock,17,20.0,Shortage,17
INV011617,S024,SKU0117,2026-06-01,68,64,In Stock,4,5.88235294117647,Shortage,4
INV011618,S024,SKU0118,2026-06-01,62,51,In Stock,11,17.741935483870968,Shortage,11
INV011619,S024,SKU0119,2026-06-01,88,55,In Stock,33,37.5,Shortage,33
INV011620,S024,SKU0120,2026-06-01,54,24,In Stock,30,55.55555555555556,Shortage,30
INV011621,S024,SKU0121,2026-06-01,52,15,In Stock,37,71.15384615384616,Shortage,37
INV011622,S024,SKU0122,2026-06-01,85,49,In Stock,36,42.35294117647059,Shortage,36
INV011623,S024,SKU0123,2026-06-01,23,16,In Stock,7,30.434782608695656,Shortage,7
INV011624,S024,SKU0124,2026-06-01,27,18,In Stock,9,33.33333333333333,Shortage,9
INV011625,S024,SKU0125,2026-06-01,63,40,In Stock,23,36.507936507936506,Shortage,23
INV011626,S024,SKU0126,2026-06-01,97,70,In Stock,27,27.835051546391753,Shortage,27
INV011627,S024,SKU0127,2026-06-01,87,55,In Stock,32,36.7816091954023,Shortage,32
INV011628,S024,SKU0128,2026-06-01,49,19,In Stock,30,61.224489795918366,Shortage,30
INV011629,S024,SKU0129,2026-06-01,80,65,In Stock,15,18.75,Shortage,15
INV011630,S024,SKU0130,2026-06-01,62,40,In Stock,22,35.483870967741936,Shortage,22
INV011631,S024,SKU0131,2026-06-01,37,29,In Stock,8,21.62162162162162,Shortage,8
INV011632,S024,SKU0132,2026-06-01,34,13,In Stock,21,61.76470588235294,Shortage,21
INV011633,S024,SKU0133,2026-06-01,58,37,In Stock,21,36.206896551724135,Shortage,21
INV011634,S024,SKU0134,2026-06-01,62,27,In Stock,35,56.451612903225815,Shortage,35
INV011635,S024,SKU0135,2026-06-01,81,45,In Stock,36,44.44444444444444,Shortage,36
INV011636,S024,SKU0136,2026-06-01,37,34,In Stock,3,8.108108108108109,Shortage,3
INV011637,S024,SKU0137,2026-06-01,21,20,In Stock,1,4.761904761904762,Shortage,1
INV011638,S024,SKU0138,2026-06-01,89,55,In Stock,34,38.20224719101123,Shortage,34
INV011639,S024,SKU0139,2026-06-01,84,51,In Stock,33,39.285714285714285,Shortage,33
INV011640,S024,SKU0140,2026-06-01,92,55,In Stock,37,40.21739130434783,Shortage,37
INV011641,S024,SKU0141,2026-06-01,36,12,In Stock,24,66.66666666666666,Shortage,24
INV011642,S024,SKU0142,2026-06-01,73,63,In Stock,10,13.698630136986301,Shortage,10
INV011643,S024,SKU0143,2026-06-01,38,13,In Stock,25,65.78947368421053,Shortage,25
INV011644,S024,SKU0144,2026-06-01,85,51,In Stock,34,40.0,Shortage,34
INV011645,S024,SKU0145,2026-06-01,95,58,In Stock,37,38.94736842105263,Shortage,37
INV011646,S024,SKU0146,2026-06-01,64,56,In Stock,8,12.5,Shortage,8
INV011647,S024,SKU0147,2026-06-01,83,56,In Stock,27,32.53012048192771,Shortage,27
INV011648,S024,SKU0148,2026-06-01,27,2,Low Stock,25,92.5925925925926,Shortage,25
INV011649,S024,SKU0149,2026-06-01,89,51,In Stock,38,42.69662921348314,Shortage,38
INV011650,S024,SKU0150,2026-06-01,70,52,In Stock,18,25.71428571428571,Shortage,18
INV011651,S024,SKU0151,2026-06-01,91,65,In Stock,26,28.57142857142857,Shortage,26
INV011652,S024,SKU0152,2026-06-01,70,43,In Stock,27,38.57142857142858,Shortage,27
INV011653,S024,SKU0153,2026-06-01,63,37,In Stock,26,41.269841269841265,Shortage,26
INV011654,S024,SKU0154,2026-06-01,69,51,In Stock,18,26.08695652173913,Shortage,18
INV011655,S024,SKU0155,2026-06-01,89,82,In Stock,7,7.865168539325842,Shortage,7
INV011656,S024,SKU0156,2026-06-01,72,43,In Stock,29,40.27777777777778,Shortage,29
INV011657,S024,SKU0157,2026-06-01,36,13,In Stock,23,63.888888888888886,Shortage,23
