audit_id,audit_date,store_id,sku_id,expected_qty,detected_qty,visibility_score,shelf_compliance,audit_issue
AUD011268,2026-06-01,S023,SKU0268,31,16,51.61,Compliant,None
AUD011269,2026-06-01,S023,SKU0269,28,24,85.71,Compliant,None
AUD011270,2026-06-01,S023,SKU0270,11,0,0.0,Non-Compliant,Stock Out
AUD011271,2026-06-01,S023,SKU0271,20,7,35.0,Non-Compliant,Low Visibility
AUD011272,2026-06-01,S023,SKU0272,28,16,57.14,Compliant,None
AUD011273,2026-06-01,S023,SKU0273,27,14,51.85,Compliant,None
AUD011274,2026-06-01,S023,SKU0274,37,37,100.0,Compliant,None
AUD011275,2026-06-01,S023,SKU0275,39,23,58.97,Compliant,None
AUD011276,2026-06-01,S023,SKU0276,13,0,0.0,Non-Compliant,Stock Out
AUD011277,2026-06-01,S023,SKU0277,31,25,80.65,Compliant,None
AUD011278,2026-06-01,S023,SKU0278,13,4,30.77,Non-Compliant,Low Visibility
AUD011279,2026-06-01,S023,SKU0279,28,28,100.0,Compliant,None
AUD011280,2026-06-01,S023,SKU0280,30,15,50.0,Compliant,None
AUD011281,2026-06-01,S023,SKU0281,39,37,94.87,Compliant,None
AUD011282,2026-06-01,S023,SKU0282,11,0,0.0,Non-Compliant,Stock Out
AUD011283,2026-06-01,S023,SKU0283,32,22,68.75,Compliant,None
AUD011284,2026-06-01,S023,SKU0284,21,18,85.71,Compliant,None
AUD011285,2026-06-01,S023,SKU0285,38,38,100.0,Compliant,None
AUD011286,2026-06-01,S023,SKU0286,36,27,75.0,Compliant,None
AUD011287,2026-06-01,S023,SKU0287,16,6,37.5,Non-Compliant,Low Visibility
AUD011288,2026-06-01,S023,SKU0288,36,33,91.67,Compliant,None
AUD011289,2026-06-01,S023,SKU0289,23,17,73.91,Compliant,None
AUD011290,2026-06-01,S023,SKU0290,15,7,46.67,Non-Compliant,Low Visibility
AUD011291,2026-06-01,S023,SKU0291,11,0,0.0,Non-Compliant,Stock Out
AUD011292,2026-06-01,S023,SKU0292,20,13,65.0,Non-Compliant,Misplaced Product
AUD011293,2026-06-01,S023,SKU0293,30,26,86.67,Compliant,None
AUD011294,2026-06-01,S023,SKU0294,10,0,0.0,Non-Compliant,Stock Out
AUD011295,2026-06-01,S023,SKU0295,30,23,76.67,Compliant,None
AUD011296,2026-06-01,S023,SKU0296,13,4,30.77,Non-Compliant,Low Visibility
AUD011297,2026-06-01,S023,SKU0297,18,5,27.78,Non-Compliant,Low Visibility
AUD011298,2026-06-01,S023,SKU0298,32,29,90.62,Compliant,None
AUD011299,2026-06-01,S023,SKU0299,27,15,55.56,Compliant,None
AUD011300,2026-06-01,S023,SKU0300,38,19,50.0,Compliant,None
AUD011301,2026-06-01,S023,SKU0301,26,18,69.23,Compliant,None
AUD011302,2026-06-01,S023,SKU0302,26,13,50.0,Compliant,None
AUD011303,2026-06-01,S023,SKU0303,21,3,14.29,Non-Compliant,Low Visibility
AUD011304,2026-06-01,S023,SKU0304,25,8,32.0,Non-Compliant,Low Visibility
AUD011305,2026-06-01,S023,SKU0305,24,21,87.5,Compliant,None
AUD011306,2026-06-01,S023,SKU0306,38,22,57.89,Compliant,None
AUD011307,2026-06-01,S023,SKU0307,30,16,53.33,Compliant,None
AUD011308,2026-06-01,S023,SKU0308,16,0,0.0,Non-Compliant,Stock Out
AUD011309,2026-06-01,S023,SKU0309,23,10,43.48,Non-Compliant,Low Visibility
AUD011310,2026-06-01,S023,SKU0310,12,2,16.67,Non-Compliant,Low Visibility
AUD011311,2026-06-01,S023,SKU0311,25,17,68.0,Compliant,None
AUD011312,2026-06-01,S023,SKU0312,15,9,60.0,Compliant,None
AUD011313,2026-06-01,S023,SKU0313,29,19,65.52,Compliant,None
AUD011314,2026-06-01,S023,SKU0314,18,6,33.33,Non-Compliant,Low Visibility
AUD011315,2026-06-01,S023,SKU0315,25,10,40.0,Non-Compliant,Low Visibility
AUD011316,2026-06-01,S023,SKU0316,17,2,11.76,Non-Compliant,Low Visibility
AUD011317,2026-06-01,S023,SKU0317,11,8,72.73,Compliant,None
AUD011318,2026-06-01,S023,SKU0318,28,12,42.86,Non-Compliant,Low Visibility
AUD011319,2026-06-01,S023,SKU0319,11,7,63.64,Compliant,None
AUD011320,2026-06-01,S023,SKU0320,21,12,57.14,Compliant,None
AUD011321,2026-06-01,S023,SKU0321,35,29,82.86,Compliant,None
AUD011322,2026-06-01,S023,SKU0322,13,13,100.0,Compliant,None
AUD011323,2026-06-01,S023,SKU0323,35,31,88.57,Compliant,None
AUD011324,2026-06-01,S023,SKU0324,30,17,56.67,Compliant,None
AUD011325,2026-06-01,S023,SKU0325,15,4,26.67,Non-Compliant,Low Visibility
AUD011326,2026-06-01,S023,SKU0326,29,12,41.38,Non-Compliant,Low Visibility
AUD011327,2026-06-01,S023,SKU0327,14,3,21.43,Non-Compliant,Low Visibility
AUD011328,2026-06-01,S023,SKU0328,13,1,7.69,Non-Compliant,Low Visibility
AUD011329,2026-06-01,S023,SKU0329,34,32,94.12,Compliant,None
AUD011330,2026-06-01,S023,SKU0330,27,23,85.19,Compliant,None
AUD011331,2026-06-01,S023,SKU0331,30,16,53.33,Compliant,None
AUD011332,2026-06-01,S023,SKU0332,26,21,80.77,Compliant,None
AUD011333,2026-06-01,S023,SKU0333,39,22,56.41,Compliant,None
AUD011334,2026-06-01,S023,SKU0334,22,6,27.27,Non-Compliant,Low Visibility
AUD011335,2026-06-01,S023,SKU0335,16,3,18.75,Non-Compliant,Low Visibility
AUD011336,2026-06-01,S023,SKU0336,30,13,43.33,Non-Compliant,Low Visibility
AUD011337,2026-06-01,S023,SKU0337,38,31,81.58,Compliant,None
AUD011338,2026-06-01,S023,SKU0338,38,24,63.16,Compliant,None
AUD011339,2026-06-01,S023,SKU0339,13,12,92.31,Compliant,None
AUD011340,2026-06-01,S023,SKU0340,39,31,79.49,Compliant,None
AUD011341,2026-06-01,S023,SKU0341,39,24,61.54,Compliant,None
AUD011342,2026-06-01,S023,SKU0342,13,3,23.08,Non-Compliant,Low Visibility
AUD011343,2026-06-01,S023,SKU0343,23,17,73.91,Compliant,None
AUD011344,2026-06-01,S023,SKU0344,25,6,24.0,Non-Compliant,Low Visibility
AUD011345,2026-06-01,S023,SKU0345,33,24,72.73,Compliant,None
AUD011346,2026-06-01,S023,SKU0346,11,0,0.0,Non-Compliant,Stock Out
AUD011347,2026-06-01,S023,SKU0347,28,10,35.71,Non-Compliant,Low Visibility
AUD011348,2026-06-01,S023,SKU0348,20,15,75.0,Compliant,None
AUD011349,2026-06-01,S023,SKU0349,12,0,0.0,Non-Compliant,Stock Out
AUD011350,2026-06-01,S023,SKU0350,28,22,78.57,Non-Compliant,Misplaced Product
AUD011351,2026-06-01,S023,SKU0351,14,0,0.0,Non-Compliant,Stock Out
AUD011352,2026-06-01,S023,SKU0352,10,6,60.0,Compliant,None
AUD011353,2026-06-01,S023,SKU0353,32,26,81.25,Compliant,None
AUD011354,2026-06-01,S023,SKU0354,33,22,66.67,Compliant,None
AUD011355,2026-06-01,S023,SKU0355,31,26,83.87,Compliant,None
AUD011356,2026-06-01,S023,SKU0356,33,29,87.88,Compliant,None
AUD011357,2026-06-01,S023,SKU0357,32,22,68.75,Compliant,None
AUD011358,2026-06-01,S023,SKU0358,10,0,0.0,Non-Compliant,Stock Out
AUD011359,2026-06-01,S023,SKU0359,20,20,100.0,Compliant,None
AUD011360,2026-06-01,S023,SKU0360,31,29,93.55,Compliant,None
AUD011361,2026-06-01,S023,SKU0361,11,1,9.09,Non-Compliant,Low Visibility
AUD011362,2026-06-01,S023,SKU0362,37,31,83.78,Compliant,None
AUD011363,2026-06-01,S023,SKU0363,24,12,50.0,Compliant,None
AUD011364,2026-06-01,S023,SKU0364,25,25,100.0,Compliant,None
AUD011365,2026-06-01,S023,SKU0365,28,21,75.0,Compliant,None
AUD011366,2026-06-01,S023,SKU0366,34,33,97.06,Compliant,None
AUD011367,2026-06-01,S023,SKU0367,11,0,0.0,Non-Compliant,Stock Out
AUD011368,2026-06-01,S023,SKU0368,39,23,58.97,Compliant,None
AUD011369,2026-06-01,S023,SKU0369,38,26,68.42,Compliant,None
AUD011370,2026-06-01,S023,SKU0370,33,16,48.48,Non-Compliant,Low Visibility
AUD011371,2026-06-01,S023,SKU0371,26,13,50.0,Compliant,None
AUD011372,2026-06-01,S023,SKU0372,39,35,89.74,Compliant,None
AUD011373,2026-06-01,S023,SKU0373,29,21,72.41,Compliant,None
AUD011374,2026-06-01,S023,SKU0374,18,10,55.56,Compliant,None
AUD011375,2026-06-01,S023,SKU0375,13,11,84.62,Compliant,None
AUD011376,2026-06-01,S023,SKU0376,32,19,59.38,Compliant,None
AUD011377,2026-06-01,S023,SKU0377,29,20,68.97,Compliant,None
AUD011378,2026-06-01,S023,SKU0378,38,37,97.37,Compliant,None
AUD011379,2026-06-01,S023,SKU0379,16,4,25.0,Non-Compliant,Low Visibility
AUD011380,2026-06-01,S023,SKU0380,30,25,83.33,Compliant,None
AUD011381,2026-06-01,S023,SKU0381,20,20,100.0,Compliant,None
AUD011382,2026-06-01,S023,SKU0382,31,30,96.77,Compliant,None
AUD011383,2026-06-01,S023,SKU0383,38,29,76.32,Compliant,None
AUD011384,2026-06-01,S023,SKU0384,24,8,33.33,Non-Compliant,Low Visibility
AUD011385,2026-06-01,S023,SKU0385,10,6,60.0,Compliant,None
AUD011386,2026-06-01,S023,SKU0386,17,6,35.29,Non-Compliant,Low Visibility
AUD011387,2026-06-01,S023,SKU0387,13,0,0.0,Non-Compliant,Stock Out
AUD011388,2026-06-01,S023,SKU0388,20,8,40.0,Non-Compliant,Low Visibility
AUD011389,2026-06-01,S023,SKU0389,20,15,75.0,Non-Compliant,Misplaced Product
AUD011390,2026-06-01,S023,SKU0390,33,29,87.88,Compliant,None
AUD011391,2026-06-01,S023,SKU0391,37,19,51.35,Compliant,None
AUD011392,2026-06-01,S023,SKU0392,19,1,5.26,Non-Compliant,Low Visibility
AUD011393,2026-06-01,S023,SKU0393,11,0,0.0,Non-Compliant,Stock Out
AUD011394,2026-06-01,S023,SKU0394,21,12,57.14,Compliant,None
AUD011395,2026-06-01,S023,SKU0395,37,36,97.3,Compliant,None
AUD011396,2026-06-01,S023,SKU0396,33,25,75.76,Compliant,None
AUD011397,2026-06-01,S023,SKU0397,21,2,9.52,Non-Compliant,Low Visibility
AUD011398,2026-06-01,S023,SKU0398,26,9,34.62,Non-Compliant,Low Visibility
AUD011399,2026-06-01,S023,SKU0399,21,15,71.43,Compliant,None
AUD011400,2026-06-01,S023,SKU0400,25,6,24.0,Non-Compliant,Low Visibility
AUD011401,2026-06-01,S023,SKU0401,15,4,26.67,Non-Compliant,Low Visibility
AUD011402,2026-06-01,S023,SKU0402,27,23,85.19,Compliant,None
AUD011403,2026-06-01,S023,SKU0403,31,24,77.42,Compliant,None
AUD011404,2026-06-01,S023,SKU0404,39,31,79.49,Compliant,None
AUD011405,2026-06-01,S023,SKU0405,32,16,50.0,Compliant,None
AUD011406,2026-06-01,S023,SKU0406,20,11,55.0,Compliant,None
AUD011407,2026-06-01,S023,SKU0407,12,8,66.67,Compliant,None
AUD011408,2026-06-01,S023,SKU0408,11,4,36.36,Non-Compliant,Low Visibility
AUD011409,2026-06-01,S023,SKU0409,35,22,62.86,Compliant,None
AUD011410,2026-06-01,S023,SKU0410,30,30,100.0,Compliant,None
AUD011411,2026-06-01,S023,SKU0411,26,11,42.31,Non-Compliant,Low Visibility
AUD011412,2026-06-01,S023,SKU0412,26,23,88.46,Compliant,None
AUD011413,2026-06-01,S023,SKU0413,27,12,44.44,Non-Compliant,Low Visibility
AUD011414,2026-06-01,S023,SKU0414,32,17,53.12,Compliant,None
AUD011415,2026-06-01,S023,SKU0415,32,16,50.0,Compliant,None
AUD011416,2026-06-01,S023,SKU0416,26,14,53.85,Compliant,None
AUD011417,2026-06-01,S023,SKU0417,30,28,93.33,Compliant,None
AUD011418,2026-06-01,S023,SKU0418,39,34,87.18,Compliant,None
AUD011419,2026-06-01,S023,SKU0419,39,22,56.41,Non-Compliant,Misplaced Product
AUD011420,2026-06-01,S023,SKU0420,20,16,80.0,Compliant,None
AUD011421,2026-06-01,S023,SKU0421,35,31,88.57,Compliant,None
AUD011422,2026-06-01,S023,SKU0422,17,12,70.59,Compliant,None
AUD011423,2026-06-01,S023,SKU0423,20,11,55.0,Non-Compliant,Misplaced Product
AUD011424,2026-06-01,S023,SKU0424,18,6,33.33,Non-Compliant,Low Visibility
AUD011425,2026-06-01,S023,SKU0425,21,8,38.1,Non-Compliant,Low Visibility
AUD011426,2026-06-01,S023,SKU0426,39,34,87.18,Compliant,None
AUD011427,2026-06-01,S023,SKU0427,15,0,0.0,Non-Compliant,Stock Out
AUD011428,2026-06-01,S023,SKU0428,18,13,72.22,Compliant,None
AUD011429,2026-06-01,S023,SKU0429,30,29,96.67,Compliant,None
AUD011430,2026-06-01,S023,SKU0430,30,28,93.33,Compliant,None
AUD011431,2026-06-01,S023,SKU0431,39,37,94.87,Compliant,None
AUD011432,2026-06-01,S023,SKU0432,33,24,72.73,Compliant,None
AUD011433,2026-06-01,S023,SKU0433,19,15,78.95,Compliant,None
AUD011434,2026-06-01,S023,SKU0434,11,1,9.09,Non-Compliant,Low Visibility
AUD011435,2026-06-01,S023,SKU0435,37,27,72.97,Compliant,None
AUD011436,2026-06-01,S023,SKU0436,33,14,42.42,Non-Compliant,Low Visibility
AUD011437,2026-06-01,S023,SKU0437,35,33,94.29,Compliant,None
AUD011438,2026-06-01,S023,SKU0438,12,1,8.33,Non-Compliant,Low Visibility
AUD011439,2026-06-01,S023,SKU0439,38,26,68.42,Compliant,None
AUD011440,2026-06-01,S023,SKU0440,19,14,73.68,Compliant,None
AUD011441,2026-06-01,S023,SKU0441,13,0,0.0,Non-Compliant,Stock Out
AUD011442,2026-06-01,S023,SKU0442,19,17,89.47,Compliant,None
AUD011443,2026-06-01,S023,SKU0443,31,13,41.94,Non-Compliant,Low Visibility
AUD011444,2026-06-01,S023,SKU0444,32,30,93.75,Compliant,None
AUD011445,2026-06-01,S023,SKU0445,13,7,53.85,Compliant,None
AUD011446,2026-06-01,S023,SKU0446,21,12,57.14,Non-Compliant,Misplaced Product
AUD011447,2026-06-01,S023,SKU0447,22,6,27.27,Non-Compliant,Low Visibility
AUD011448,2026-06-01,S023,SKU0448,14,0,0.0,Non-Compliant,Stock Out
AUD011449,2026-06-01,S023,SKU0449,14,0,0.0,Non-Compliant,Stock Out
AUD011450,2026-06-01,S023,SKU0450,13,0,0.0,Non-Compliant,Stock Out
AUD011451,2026-06-01,S023,SKU0451,38,33,86.84,Compliant,None
AUD011452,2026-06-01,S023,SKU0452,26,18,69.23,Compliant,None
AUD011453,2026-06-01,S023,SKU0453,28,12,42.86,Non-Compliant,Low Visibility
AUD011454,2026-06-01,S023,SKU0454,13,0,0.0,Non-Compliant,Stock Out
AUD011455,2026-06-01,S023,SKU0455,38,31,81.58,Compliant,None
AUD011456,2026-06-01,S023,SKU0456,37,23,62.16,Compliant,None
AUD011457,2026-06-01,S023,SKU0457,35,23,65.71,Compliant,None
AUD011458,2026-06-01,S023,SKU0458,11,6,54.55,Compliant,None
AUD011459,2026-06-01,S023,SKU0459,35,22,62.86,Compliant,None
AUD011460,2026-06-01,S023,SKU0460,37,31,83.78,Compliant,None
AUD011461,2026-06-01,S023,SKU0461,13,10,76.92,Compliant,None
AUD011462,2026-06-01,S023,SKU0462,21,18,85.71,Compliant,None
AUD011463,2026-06-01,S023,SKU0463,11,0,0.0,Non-Compliant,Stock Out
AUD011464,2026-06-01,S023,SKU0464,36,24,66.67,Compliant,None
AUD011465,2026-06-01,S023,SKU0465,38,19,50.0,Compliant,None
AUD011466,2026-06-01,S023,SKU0466,17,0,0.0,Non-Compliant,Stock Out
AUD011467,2026-06-01,S023,SKU0467,26,15,57.69,Compliant,None
AUD011468,2026-06-01,S023,SKU0468,34,16,47.06,Non-Compliant,Low Visibility
AUD011469,2026-06-01,S023,SKU0469,15,3,20.0,Non-Compliant,Low Visibility
AUD011470,2026-06-01,S023,SKU0470,34,18,52.94,Compliant,None
AUD011471,2026-06-01,S023,SKU0471,11,0,0.0,Non-Compliant,Stock Out
AUD011472,2026-06-01,S023,SKU0472,17,11,64.71,Compliant,None
AUD011473,2026-06-01,S023,SKU0473,16,0,0.0,Non-Compliant,Stock Out
AUD011474,2026-06-01,S023,SKU0474,36,34,94.44,Compliant,None
AUD011475,2026-06-01,S023,SKU0475,24,7,29.17,Non-Compliant,Low Visibility
AUD011476,2026-06-01,S023,SKU0476,37,25,67.57,Compliant,None
AUD011477,2026-06-01,S023,SKU0477,25,10,40.0,Non-Compliant,Low Visibility
AUD011478,2026-06-01,S023,SKU0478,34,31,91.18,Compliant,None
AUD011479,2026-06-01,S023,SKU0479,18,4,22.22,Non-Compliant,Low Visibility
AUD011480,2026-06-01,S023,SKU0480,10,3,30.0,Non-Compliant,Low Visibility
AUD011481,2026-06-01,S023,SKU0481,12,6,50.0,Non-Compliant,Misplaced Product
AUD011482,2026-06-01,S023,SKU0482,12,0,0.0,Non-Compliant,Stock Out
AUD011483,2026-06-01,S023,SKU0483,14,1,7.14,Non-Compliant,Low Visibility
AUD011484,2026-06-01,S023,SKU0484,35,17,48.57,Non-Compliant,Low Visibility
AUD011485,2026-06-01,S023,SKU0485,10,3,30.0,Non-Compliant,Low Visibility
AUD011486,2026-06-01,S023,SKU0486,32,19,59.38,Compliant,None
AUD011487,2026-06-01,S023,SKU0487,15,0,0.0,Non-Compliant,Stock Out
AUD011488,2026-06-01,S023,SKU0488,11,6,54.55,Compliant,None
AUD011489,2026-06-01,S023,SKU0489,15,15,100.0,Compliant,None
AUD011490,2026-06-01,S023,SKU0490,24,7,29.17,Non-Compliant,Low Visibility
AUD011491,2026-06-01,S023,SKU0491,10,0,0.0,Non-Compliant,Stock Out
AUD011492,2026-06-01,S023,SKU0492,32,16,50.0,Compliant,None
AUD011493,2026-06-01,S023,SKU0493,32,32,100.0,Compliant,None
AUD011494,2026-06-01,S023,SKU0494,35,32,91.43,Compliant,None
AUD011495,2026-06-01,S023,SKU0495,16,15,93.75,Compliant,None
AUD011496,2026-06-01,S023,SKU0496,17,3,17.65,Non-Compliant,Low Visibility
AUD011497,2026-06-01,S023,SKU0497,11,0,0.0,Non-Compliant,Stock Out
AUD011498,2026-06-01,S023,SKU0498,36,30,83.33,Compliant,None
AUD011499,2026-06-01,S023,SKU0499,10,6,60.0,Compliant,None
AUD011500,2026-06-01,S023,SKU0500,33,31,93.94,Compliant,None
AUD011501,2026-06-01,S024,SKU0001,22,4,18.18,Non-Compliant,Low Visibility
AUD011502,2026-06-01,S024,SKU0002,31,12,38.71,Non-Compliant,Low Visibility
AUD011503,2026-06-01,S024,SKU0003,25,10,40.0,Non-Compliant,Low Visibility
AUD011504,2026-06-01,S024,SKU0004,27,26,96.3,Non-Compliant,Misplaced Product
AUD011505,2026-06-01,S024,SKU0005,18,9,50.0,Compliant,None
AUD011506,2026-06-01,S024,SKU0006,26,24,92.31,Non-Compliant,Misplaced Product
AUD011507,2026-06-01,S024,SKU0007,38,24,63.16,Compliant,None
AUD011508,2026-06-01,S024,SKU0008,37,32,86.49,Compliant,None
AUD011509,2026-06-01,S024,SKU0009,22,22,100.0,Compliant,None
AUD011510,2026-06-01,S024,SKU0010,35,18,51.43,Compliant,None
AUD011511,2026-06-01,S024,SKU0011,14,1,7.14,Non-Compliant,Low Visibility
AUD011512,2026-06-01,S024,SKU0012,17,5,29.41,Non-Compliant,Low Visibility
AUD011513,2026-06-01,S024,SKU0013,27,17,62.96,Compliant,None
AUD011514,2026-06-01,S024,SKU0014,36,33,91.67,Compliant,None
AUD011515,2026-06-01,S024,SKU0015,16,0,0.0,Non-Compliant,Stock Out
AUD011516,2026-06-01,S024,SKU0016,12,0,0.0,Non-Compliant,Stock Out
AUD011517,2026-06-01,S024,SKU0017,10,2,20.0,Non-Compliant,Low Visibility
AUD011518,2026-06-01,S024,SKU0018,13,13,100.0,Compliant,None
AUD011519,2026-06-01,S024,SKU0019,24,24,100.0,Compliant,None
AUD011520,2026-06-01,S024,SKU0020,14,4,28.57,Non-Compliant,Low Visibility
AUD011521,2026-06-01,S024,SKU0021,27,20,74.07,Compliant,None
AUD011522,2026-06-01,S024,SKU0022,16,5,31.25,Non-Compliant,Low Visibility
AUD011523,2026-06-01,S024,SKU0023,22,9,40.91,Non-Compliant,Low Visibility
AUD011524,2026-06-01,S024,SKU0024,39,36,92.31,Compliant,None
AUD011525,2026-06-01,S024,SKU0025,19,16,84.21,Compliant,None
AUD011526,2026-06-01,S024,SKU0026,33,30,90.91,Compliant,None
AUD011527,2026-06-01,S024,SKU0027,16,10,62.5,Compliant,None
AUD011528,2026-06-01,S024,SKU0028,37,24,64.86,Compliant,None
AUD011529,2026-06-01,S024,SKU0029,11,6,54.55,Compliant,None
AUD011530,2026-06-01,S024,SKU0030,31,15,48.39,Non-Compliant,Low Visibility
AUD011531,2026-06-01,S024,SKU0031,33,15,45.45,Non-Compliant,Low Visibility
AUD011532,2026-06-01,S024,SKU0032,35,18,51.43,Compliant,None
AUD011533,2026-06-01,S024,SKU0033,14,0,0.0,Non-Compliant,Stock Out
AUD011534,2026-06-01,S024,SKU0034,30,19,63.33,Compliant,None
AUD011535,2026-06-01,S024,SKU0035,32,18,56.25,Compliant,None
AUD011536,2026-06-01,S024,SKU0036,28,19,67.86,Compliant,None
AUD011537,2026-06-01,S024,SKU0037,10,2,20.0,Non-Compliant,Low Visibility
AUD011538,2026-06-01,S024,SKU0038,33,33,100.0,Compliant,None
AUD011539,2026-06-01,S024,SKU0039,17,0,0.0,Non-Compliant,Stock Out
AUD011540,2026-06-01,S024,SKU0040,22,22,100.0,Compliant,None
AUD011541,2026-06-01,S024,SKU0041,35,24,68.57,Compliant,None
AUD011542,2026-06-01,S024,SKU0042,13,13,100.0,Compliant,None
AUD011543,2026-06-01,S024,SKU0043,31,18,58.06,Compliant,None
AUD011544,2026-06-01,S024,SKU0044,21,20,95.24,Compliant,None
AUD011545,2026-06-01,S024,SKU0045,26,26,100.0,Compliant,None
AUD011546,2026-06-01,S024,SKU0046,13,0,0.0,Non-Compliant,Stock Out
AUD011547,2026-06-01,S024,SKU0047,35,22,62.86,Compliant,None
AUD011548,2026-06-01,S024,SKU0048,22,12,54.55,Compliant,None
AUD011549,2026-06-01,S024,SKU0049,13,0,0.0,Non-Compliant,Stock Out
AUD011550,2026-06-01,S024,SKU0050,25,7,28.0,Non-Compliant,Low Visibility
AUD011551,2026-06-01,S024,SKU0051,17,0,0.0,Non-Compliant,Stock Out
AUD011552,2026-06-01,S024,SKU0052,21,2,9.52,Non-Compliant,Low Visibility
AUD011553,2026-06-01,S024,SKU0053,37,30,81.08,Compliant,None
AUD011554,2026-06-01,S024,SKU0054,11,2,18.18,Non-Compliant,Low Visibility
AUD011555,2026-06-01,S024,SKU0055,35,23,65.71,Compliant,None
AUD011556,2026-06-01,S024,SKU0056,33,18,54.55,Compliant,None
AUD011557,2026-06-01,S024,SKU0057,15,2,13.33,Non-Compliant,Low Visibility
AUD011558,2026-06-01,S024,SKU0058,11,11,100.0,Compliant,None
AUD011559,2026-06-01,S024,SKU0059,22,20,90.91,Compliant,None
AUD011560,2026-06-01,S024,SKU0060,29,25,86.21,Compliant,None
AUD011561,2026-06-01,S024,SKU0061,21,12,57.14,Compliant,None
AUD011562,2026-06-01,S024,SKU0062,11,0,0.0,Non-Compliant,Stock Out
AUD011563,2026-06-01,S024,SKU0063,35,18,51.43,Compliant,None
AUD011564,2026-06-01,S024,SKU0064,16,10,62.5,Compliant,None
AUD011565,2026-06-01,S024,SKU0065,39,36,92.31,Compliant,None
AUD011566,2026-06-01,S024,SKU0066,15,4,26.67,Non-Compliant,Low Visibility
AUD011567,2026-06-01,S024,SKU0067,12,0,0.0,Non-Compliant,Stock Out
AUD011568,2026-06-01,S024,SKU0068,11,0,0.0,Non-Compliant,Stock Out
AUD011569,2026-06-01,S024,SKU0069,13,0,0.0,Non-Compliant,Stock Out
AUD011570,2026-06-01,S024,SKU0070,12,6,50.0,Compliant,None
AUD011571,2026-06-01,S024,SKU0071,37,30,81.08,Compliant,None
AUD011572,2026-06-01,S024,SKU0072,32,24,75.0,Compliant,None
AUD011573,2026-06-01,S024,SKU0073,19,0,0.0,Non-Compliant,Stock Out
AUD011574,2026-06-01,S024,SKU0074,13,1,7.69,Non-Compliant,Low Visibility
AUD011575,2026-06-01,S024,SKU0075,30,28,93.33,Non-Compliant,Misplaced Product
AUD011576,2026-06-01,S024,SKU0076,26,7,26.92,Non-Compliant,Low Visibility
AUD011577,2026-06-01,S024,SKU0077,15,12,80.0,Compliant,None
AUD011578,2026-06-01,S024,SKU0078,15,0,0.0,Non-Compliant,Stock Out
AUD011579,2026-06-01,S024,SKU0079,18,16,88.89,Compliant,None
AUD011580,2026-06-01,S024,SKU0080,26,15,57.69,Compliant,None
AUD011581,2026-06-01,S024,SKU0081,38,19,50.0,Compliant,None
AUD011582,2026-06-01,S024,SKU0082,28,13,46.43,Non-Compliant,Low Visibility
AUD011583,2026-06-01,S024,SKU0083,27,18,66.67,Compliant,None
AUD011584,2026-06-01,S024,SKU0084,38,19,50.0,Compliant,None
AUD011585,2026-06-01,S024,SKU0085,18,0,0.0,Non-Compliant,Stock Out
AUD011586,2026-06-01,S024,SKU0086,21,14,66.67,Compliant,None
AUD011587,2026-06-01,S024,SKU0087,15,0,0.0,Non-Compliant,Stock Out
AUD011588,2026-06-01,S024,SKU0088,16,10,62.5,Compliant,None
AUD011589,2026-06-01,S024,SKU0089,25,25,100.0,Compliant,None
AUD011590,2026-06-01,S024,SKU0090,17,3,17.65,Non-Compliant,Low Visibility
AUD011591,2026-06-01,S024,SKU0091,16,8,50.0,Compliant,None
AUD011592,2026-06-01,S024,SKU0092,14,0,0.0,Non-Compliant,Stock Out
AUD011593,2026-06-01,S024,SKU0093,35,22,62.86,Compliant,None
AUD011594,2026-06-01,S024,SKU0094,34,25,73.53,Compliant,None
AUD011595,2026-06-01,S024,SKU0095,14,3,21.43,Non-Compliant,Low Visibility
AUD011596,2026-06-01,S024,SKU0096,21,2,9.52,Non-Compliant,Low Visibility
AUD011597,2026-06-01,S024,SKU0097,16,3,18.75,Non-Compliant,Low Visibility
AUD011598,2026-06-01,S024,SKU0098,18,12,66.67,Compliant,None
AUD011599,2026-06-01,S024,SKU0099,30,22,73.33,Non-Compliant,Misplaced Product
AUD011600,2026-06-01,S024,SKU0100,29,26,89.66,Compliant,None
AUD011601,2026-06-01,S024,SKU0101,16,7,43.75,Non-Compliant,Low Visibility
AUD011602,2026-06-01,S024,SKU0102,14,0,0.0,Non-Compliant,Stock Out
AUD011603,2026-06-01,S024,SKU0103,12,11,91.67,Compliant,None
AUD011604,2026-06-01,S024,SKU0104,17,15,88.24,Compliant,None
AUD011605,2026-06-01,S024,SKU0105,16,9,56.25,Compliant,None
AUD011606,2026-06-01,S024,SKU0106,29,27,93.1,Compliant,None
AUD011607,2026-06-01,S024,SKU0107,26,18,69.23,Non-Compliant,Misplaced Product
AUD011608,2026-06-01,S024,SKU0108,23,23,100.0,Non-Compliant,Misplaced Product
